Site,Site_name,Lat,Lon
007034,JINGEMARRA,-27.7444,116.7439
007035,KALLI,-26.8936,117.1211
007036,KILLARA,-26.3475,118.9583
007037,KIRKALOCKA,-28.5564,117.7803
007038,KOONMARRA,-26.275,117.7842
007039,LAKE AUSTIN,-27.6,117.9
007040,LAKESIDE,-27.5958,117.75
007041,LANDOR,-25.1303,116.9047
007042,MADOONGA,-26.9367,117.5928
007043,MANFRED,-26.4458,116.5467
007044,MARLOO,-28.3,116.2
007045,MEEKATHARRA AIRPORT,-26.6136,118.5372
007046,MEEKATHARRA POST OFFICE,-26.5933,118.4883
007047,MEELINE STATION,-28.4467,118.2678
007048,MEKA STATION,-27.4222,116.825
007049,MILEURA,-26.3736,117.3339
007050,MILGUN,-25.0942,118.2983
007051,MINGAH,-24.95,118.7133
007052,MOORARIE,-25.9214,117.6
007053,MOUNT AUGUSTUS,-24.3086,116.9111
007054,MOUNT FARMER,-27.8794,117.5506
007055,MOUNT GOULD,-25.8058,117.3905
007056,MOUNT JAMES,-24.8567,116.895
007057,MOUNT MAGNET,-28.0617,117.8506
007058,MOUNT PHILLIP,-24.4,116.3078
007059,MOUNT VERNON,-24.2297,118.2408
007060,MOUNT WITTENOOM,-27.4189,116.6897
007061,MULGUL,-24.8333,118.4717
007062,MUNDIWINDI,-23.7942,120.2442
007063,MURALGARRA,-28.5253,117.0344
007064,MURGOO,-27.3636,116.4261
007065,NALBARRA,-28.6519,117.6083
007066,NANNINE,-26.9,118.4
007067,NARNDEE,-28.9467,118.1857
007068,NINGHAN STATION,-29.425,117.2906
007069,NOONGAL,-28.1233,116.8294
007070,PEAK HILL,-25.6381,118.7131
007071,PINDATHUNA,-28.0531,116.6514
007072,PULLAGAROO,-29.1886,117.9222
007073,RPF 126 MILE,-29.55,118.5
007074,DROMEDARY HILLS,-29.0167,118.45
007075,RPF 180 MILE,-26.85,118.7
007076,RPF 206 MILE,-27.95,118.6
007077,REEDY,-27.15,118.25
007078,SHERWOOD,-26.5593,118.5423
007079,SYLVANIA,-23.5867,120.0517
007080,THREE RIVERS,-25.1256,119.1514
007081,THUNDELARRA,-28.8928,117.1333
007082,TUCKANARRA,-27.1192,118.0842
007083,TUREE CREEK,-23.6239,118.6561
007084,ULLAWARRA,-23.48,116.1108
007085,WANARIE,-27.8336,117.8792
007086,WANDARY,-25.7,118.0
007087,WINDSOR,-28.0097,118.5753
007088,WOOGALONG,-27.8058,116.5692
007089,WOOLEEN,-27.0878,116.1606
007090,WYDGEE,-28.8439,117.8311
007091,YALGOO,-28.3386,116.6825
007092,YANDIL,-26.3608,119.8233
007093,YARLERWEELOR,-25.5786,117.9933
007094,YINNETHARRA,-24.651,116.165
007095,YOWERAGABBIE,-28.2322,117.6556
007096,YUIN,-27.9808,116.0347
007097,WONDINONG,-27.8608,118.4183
007098,COONATHAGO O.S.,-28.8,117.6
007099,YARRABUBBA,-27.1308,118.7803
007100,MOUNT PADBURY,-25.6933,118.0803
007101,MUNARRA,-26.2822,118.6933
007102,MURRAMUNDA,-23.5,120.5
007103,NEDS CREEK,-25.48,119.6492
007104,PINGANDY,-23.9958,117.5225
007105,WOODLANDS,-24.8083,118.1105
007106,WURARGA,-28.415,116.2833
007107,NOONDIE 2,-27.1178,117.1175
007108,WINDIMURRA,-28.325,118.545
007109,PAYNES FIND,-29.25,117.6667
007110,LENNONVILLE,-27.95,117.8667
007111,COBRA STATION,-24.2008,116.475
007112,BUNGALOW,-26.0667,118.6667
007113,ERRIVILLA,-25.3333,117.25
007114,WEARAGAMINDA,-28.4833,116.55
007115,WOOLARA,-28.0,118.0
007116,RPF 375,-26.4,119.8
007117,YARRA YARRA,-26.1667,116.25
007118,ABBOTTS,-26.4,118.4
007119,ASHBURTON DOWNS,-23.3856,117.0322
007120,BADGA,-28.6,116.8
007121,BALD HILL,-24.7,119.75
007122,BUNGAR,-29.45,118.45
007123,COGLA DOWNS,-27.4375,118.9292
007124,DALGETY DOWNS,-25.2806,116.2083
007125,FIELDS FIND,-29.0,117.3
007126,GULLEWA POST OFFICE,-28.7,116.3
007127,GULLEWA HOUSE,-28.6,116.3
007128,GUM CREEK,-26.9,119.25
007129,MELANGATA,-27.8036,116.8857
007130,MILLY MILLY,-26.0747,116.6942
007131,MINDOOLAH,-26.95,117.5
007132,MOUNT CLERE,-25.0964,117.5922
007133,MOUNT EDGERTON,-24.95,117.75
007134,MURCHISON DOWNS,-26.795,118.9842
007135,MURRUM STATION,-28.2747,117.3919
007136,LAKE VIEW DOWNS,-27.2,118.0
007137,NOOKAWARRA,-26.3028,116.8789
007138,NICHOLSON DOWNS,-27.1,117.1
007139,PAYNES FIND,-29.2708,117.6836
007140,RPF TWO 64 MILE,-27.65,117.6
007141,ROTHESAY,-29.3,116.9
007142,CASHMANS,-25.9697,118.6233
007143,WAGGA WAGGA,-28.5,116.5
007144,WARRIDAH,-29.0,117.0
007145,WARRIEDAR,-29.1,117.0
007146,WOGARNO,-28.3831,117.6817
007147,YARRAQUIN,-27.55,118.0167
007148,YEDDERADDA,-26.25,116.6
007149,MEEKATHARRA,-26.5942,118.4883
007150,MURRALEE,-27.6467,117.8592
007151,NEWMAN,-23.3683,119.7314
007152,KUMARINA,-24.75,119.6056
007153,PRAIRIE DOWNS,-23.5531,119.1478
007154,WYNYANGOO,-27.9369,118.1889
007155,KARALUNDI,-26.1317,118.6833
007156,TARDIE STATION,-27.9578,116.3383
007157,DALGARANGA,-27.7744,117.0156
007158,INGLEWOOD,-27.6167,118.9333
007159,YARRAQUIN,-27.5481,118.2182
007160,PAROO,-26.2628,119.7639
007161,ERRABIDDY,-25.4628,117.1364
007162,MOUNT SEABROOK,-25.5986,117.7325
007163,OLD MOUNT PADBURY,-25.6833,118.1
007164,EDMUND,-23.7633,116.1206
007165,MINGAH SPRINGS,-24.9483,118.7147
007166,JOHARDO,-28.35,116.55
007167,RPF TWO 115 MILE,-28.15,116.6167
007168,OUDABUNNA,-29.0675,117.7572
007169,RHODES RIDGE,-23.1017,119.3678
007170,YIRRIGULLY,-23.2167,116.5
007171,RPF 40 MILE,-28.5167,116.6333
007172,MINDEROO,-23.4,119.7833
007173,GNOWS NEST,-28.5833,116.8667
007174,GOLDEN GROVE,-28.7,116.9333
007175,GARDEN GULLY,-26.4667,118.4667
007176,NEWMAN AERO,-23.4212,119.8015
007177,MININER,-23.6042,117.6892
007178,PARABURDOO,-23.2028,117.6692
007179,TANGADEE,-24.4114,118.9408
007180,MARYMIA,-25.0386,120.0064
007181,WEELARRANA,-22.9789,120.01
007182,MOUNT PUCKFORD,-25.1333,116.4833
007183,SPRING CAMP,-24.9,116.55
007184,MOUNT MAGNET AERO,-28.1183,117.83
007185,PARABURDOO AERO,-23.1726,117.7493
007186,ERONG,-25.565,116.6653
007187,MOOLA EAST,-28.2,118.0333
007188,MILGOO PEAK,-28.85,118.1333
007189,DIAMOND WELL,-26.19,119.5317
007190,MARANALGO,-29.3892,117.8297
007191,CAPRICORN ROADHOUSE,-23.4531,119.7994
007192,NALLAN,-27.3158,117.9719
007193,GLEN STATION,-27.0497,117.65
007194,YOUNO DOWNS,-27.0722,119.2522
007195,BYRO,-26.0794,116.1539
007196,YUNDA STATION,-25.7361,116.9181
007197,CHALLA,-28.2813,118.3106
007198,EAROO,-29.5,118.5
007199,PLUTONIC (PLANT SITE),-25.3106,119.4481
007200,REEDY,-27.1242,118.2714
007201,WALDBURG,-24.7428,117.3583
007202,GABANINTHA,-26.9183,118.6406
007203,PINDABUNNA,-29.3353,118.1022
007204,MEEKATHARRA MILOS AWS COMPARISON,-26.6131,118.5367
007205,MOUNT AUGUSTUS RESORT,-24.3075,116.9094
007206,BURRINGURRAH,-24.6522,116.9281
007207,LANDOR AIRSTRIP,-25.1283,116.9369
007208,MOUNT AUGUSTUS AIRSTRIP,-24.3075,116.9094
007209,COBRA AIRSTRIP,-24.1994,116.4814
007210,BURRINGURRAH AIRSTRIP,-24.6347,116.9472
007211,DALGETY DOWNS AIRSTRIP,-25.2694,116.2211
007212,GINGINJIBBY,-24.6141,117.653
007300,TEN SIXTY SIX,-24.1847,119.7175
007301,MEEKATHARRA AIRPORT (AUTO EVAP),-26.6136,118.5372
007500,INNOUENDY,-25.6939,116.5381
007501,NARLOO,-27.8764,116.2616
007502,GREENOUGH RVR TBRG @ YUIN,-27.9791,116.0348
007600,MOUNT MAGNET AERO,-28.1156,117.8425
008000,AJANA,-27.9607,114.6336
008001,BALLA,-28.0603,114.9461
008002,BALLIDU,-30.5967,116.7714
008003,BALLIDU EAST,-30.5922,116.9194
008004,BALLINE,-28.0058,114.2206
008005,BARBERTON,-30.7294,116.02
008006,BELLARANGA,-29.3333,115.5
008007,PINDAWA,-28.8956,115.8106
008008,BERKSHIRE VALLEY,-30.5831,116.135
008009,BINDI BINDI EAST,-30.6286,116.3861
008010,BINNU,-28.0422,114.6737
008011,BLUFF POINT,-28.755,114.6133
008012,BOWES,-28.38,114.6706
008013,BOWGADA,-29.3303,116.1433
008014,DALWALLINU NORTH,-30.2192,116.7783
008015,BUNJIL,-29.575,116.4967
008016,GLENFERRIE,-30.445,117.0406
008017,BUNTINE,-29.9869,116.5711
008018,BUNTINE EAST,-29.9331,116.7697
008019,BUNYA BUNYA,-28.4375,115.1783
008020,SHELLEYVALE,-28.9822,116.1683
008021,SUNNYDALE,-30.0425,116.6981
008022,BALGERBINE,-30.2911,116.3306
008023,CANNA 1,-28.9,115.85
008024,CANNA 2,-28.9,115.9
008025,CARNAMAH,-29.6883,115.8857
008026,CARON,-29.5833,116.3167
008027,PINDAR CHALLYMENDA,-28.5167,115.8
008028,NABAWA,-28.5008,114.7897
008029,TIBRADDEN,-28.7517,114.9017
008030,CHAPMAN EAST,-28.6,114.8
008031,CLARE HILL,-28.4,114.8
008032,BALMAHA,-29.0975,116.15
008033,CLONTARF FARM,-28.7031,115.8172
008034,COOARRA,-30.3,116.8
008035,COOLANGATTA (1),-28.9,115.5
008036,COOMBERDALE,-30.4644,116.0372
008037,COOROW,-29.8811,116.0248
008038,MOORA WEST,-30.6392,115.9883
008039,DALWALLINU COMPARISON,-30.2772,116.6619
008040,DAMBORING,-30.2167,116.7
008041,DARTMOOR,-27.9775,115.2103
008042,YAMMA,-28.09,115.145
008043,DINGLEY DELL,-29.0,116.0
008044,DONGARA,-29.2528,114.9306
008045,DURAWAH,-28.55,114.9
008046,DUNOLLY,-30.9133,116.8092
008047,FAIRFIELD,-29.4711,115.8525
008048,KARINGA,-29.3,116.2
008049,GEORGINA,-28.8833,114.75
008050,GERALDTON TOWN,-28.7769,114.605
008051,GERALDTON AIRPORT COMPARISON,-28.7953,114.6975
008052,GLENEVA,-28.17,114.7614
008053,GLENMORE,-30.75,116.7
008054,GLENVAR,-30.7989,116.8936
008055,GOWRIE,-30.3,116.8
008056,DOUTHA SPRINGS,-29.0,115.95
008057,GREEN GROVE,-29.5486,115.0689
008058,GREENOUGH,-29.0,114.8
008059,HILLRIVER FARM,-28.7,114.7
008060,SOUTH HOLMWOOD,-29.0364,115.5536
008061,HYDE PARK,-30.2842,116.6328
008062,ILLANA,-28.8,115.3
008063,INDARRA,-28.55,115.3
008064,INDARRIE,-30.6719,116.3079
008065,ISSEKA,-28.4292,114.6542
008066,KOKARDINE,-30.7008,117.0608
008067,KOOBABBIE,-29.9414,116.2003
008068,KOOLANOOKA EAST,-29.3,116.05
008069,KOOLANOOKA DAM,-29.3,116.1
008070,LAKE HINDS,-30.7819,116.5058
008071,LAKE NINAN,-30.95,116.65
008072,LATHAM,-29.7582,116.4446
008073,LATHAM EAST,-29.815,116.585
008074,LINTONS STATION,-29.2,115.9833
008075,LYNTON,-28.2103,114.305
008076,CARINYA,-29.3833,116.1167
008077,HIGHFIELDS,-29.6006,115.9392
008078,MALLEE VALE,-29.2419,115.7794
008079,MANARRA,-29.0711,115.6261
008080,MAYA,-29.8658,116.525
008081,MELLENBYE,-28.8883,116.1947
008082,MELROSE,-30.4,116.9
008083,MENDEL,-28.8,115.5
008084,MANAVI,-30.2608,116.21
008085,MILING,-30.4921,116.3625
008086,STRAWBERRY NORTH,-29.1514,115.2428
008087,MINDALLA,-30.4228,116.4583
008088,MINGENEW,-29.1906,115.4414
008089,MINGA MIA,-30.9833,116.3167
008090,UPSAN DOWNS,-29.7,116.1333
008091,MOORA,-30.6417,116.0072
008092,MORAWA WEST,-29.1908,115.8814
008093,MORAWA,-29.2103,116.0089
008094,MOUNT ERIN,-28.6,114.8
008095,MULLEWA,-28.5367,115.5142
008096,MUMBY,-28.1525,114.5689
008097,NARALING,-28.4472,114.9447
008098,NANGETTY,-29.0011,115.3986
008099,NARRA TARRA,-28.6928,114.7319
008100,NORTHAMPTON,-28.3618,114.6328
008101,NORTHERN GULLY,-28.7086,114.9072
008102,KONDUT EAST,-30.675,116.9389
008103,OAKABELLA,-28.5,114.6
008104,OGILVIE,-28.1544,114.6692
008105,RPF 102,-30.3,116.95
008106,PERANGERY,-29.3687,116.4062
008107,PERENJORI,-29.4417,116.2875
008108,PIAWANING,-30.8394,116.3858
008109,PINDAR,-28.4767,115.7897
008110,PINE RIDGE,-28.55,115.4
008111,PITHARA,-30.3883,116.6647
008112,RPF 170,-27.85,114.1333
008113,RIVERSIDE,-27.8325,114.7364
008114,ROSELM,-29.55,116.05
008115,ROUND HILL,-30.565,116.2364
008116,SANDSPRINGS,-28.7894,114.9417
008117,SHADY GROVE,-29.2844,115.19
008118,SUNDERLAND,-28.3231,114.9453
008119,TALLERING,-28.3772,115.8508
008120,TENINDEWA,-28.6214,115.3644
008121,THREE SPRINGS,-29.5339,115.7628
008122,TOOTRA,-30.6,116.4
008123,TOP WELL,-28.3781,114.7619
008124,TARDUN,-28.7928,115.7344
008125,URELLA,-29.0517,115.4
008126,MINARU,-29.8501,116.2287
008127,WADDY FOREST NORTH,-29.8,116.2
008128,TENINDEWA BINDU,-28.5536,115.2456
008129,WANDIN FARM,-28.45,115.3
008130,WATHEROO,-30.2992,116.0589
008131,QUEENS PARK,-28.7833,114.6167
008132,WATHEROO MAGNETIC OBS.,-30.3167,115.8833
008133,WATTLE GROVE,-29.9,116.2
008134,WHITE PEAK,-28.6475,114.6239
008135,WICKA,-28.7,114.9
008136,WINCHESTER,-29.8,115.9
008137,WONGAN HILLS,-30.8917,116.7186
008138,WONGAN HILLS RES.STATION,-30.8408,116.7267
008139,WUBIN,-30.1069,116.6328
008140,WYE WYE,-30.8,116.5
008141,WILLIGULLI NORTH,-28.3811,114.4531
008142,YAMMA POOL,-29.1911,115.7867
008143,YANDANOOKA,-29.2872,115.6331
008144,YARRAGADEE,-29.0759,115.4089
008145,YARRALLA,-29.7211,116.4947
008146,YTINICHE,-30.0706,116.2092
008147,YUNA,-28.325,114.9589
008148,BOOKARA,-29.0,114.9
008149,PELSART ISLAND,-28.9833,113.95
008150,NEWINGTON,-30.8722,116.7983
008151,WALEBING,-30.6646,116.1383
008152,NOONDIMURRA,-28.4667,114.8333
008153,NORWOOD,-29.8,116.7
008154,MILMOCUNDIN,-28.8697,114.8931
008155,WILROY,-28.65,115.6667
008156,NUNEADING,-30.7,116.8
008157,CANNA,-28.8975,115.8627
008158,ARROWSMITH,-29.55,115.0667
008159,MAYSBORO,-30.9904,116.3554
008160,MERIDALE,-30.5097,116.3728
008161,OPAWA,-29.2,115.5
008162,PINDEREE,-28.4,115.2
008163,RAVENSWOOD,-29.3,116.0
008164,WOOPENATTY,-29.35,115.6833
008165,YERECOIN,-30.9,116.4
008166,MURCHISON HOUSE,-27.7,114.2
008167,STRATHAIRD,-29.45,115.4667
008168,HOWATHARRA,-28.5447,114.6241
008169,LOCHADA,-29.2,116.55
008170,BRAESIDE 1,-28.5,115.65
008171,UDALE,-29.7833,115.35
008172,WONGOONDY,-28.85,115.5
008173,ELSMORNE FARM,-29.0333,115.75
008174,NOONDINE,-30.5456,116.0778
008175,TREVOSEE,-29.6833,115.7167
008176,CANTABILLING SPRINGS,-30.3,115.25
008177,LONGVIEW,-30.8667,116.1167
008178,YONGARLOO,-29.1858,115.7406
008179,EAST KONDUT,-30.6583,116.9344
008180,GNOWELLAN,-30.65,117.1078
008181,ENEABBA POST OFFICE OLD SITE,-29.8,115.35
008182,BOOTENAL,-28.8667,114.7333
008183,NEW MARACARRA,-28.7167,114.8167
008184,AJANA 2,-28.0,114.8
008185,ARRINO,-29.4,115.6
008186,BADDERA,-28.25,114.7
008187,BEALIBA DOWNS,-30.0,116.4
008188,BEATININE,-28.3,114.8
008189,BERKSHIRE VALLEY POST OFFICE 1,-30.6,116.2
008190,BOOMGALA,-27.8,114.7
008191,CADGY CADGY,-29.1,116.2
008192,CANNINGWOOD,-30.15,116.3
008193,COLDSTREAM,-28.4,115.3
008194,COOMBERDALE 1,-30.5,116.1
008195,DEEPDENE,-28.5,115.7
008196,PEARSE,-29.25,114.9
008197,DULA,-30.6,116.6
008198,DULI,-30.6,116.9833
008199,ENEGEE,-28.4,114.8
008200,ERADU,-28.6936,115.0408
008201,EUROGOBBIE,-29.6,116.7
008202,BINDI BINDI NORTH,-30.6221,116.3795
008203,ERADU GREENLANDS,-28.8,115.0167
008204,GUNYIDI,-30.2,116.1
008205,KILLARNEY,-30.1,116.8
008206,KOCKATEA,-28.7,115.55
008207,KOOJAN,-30.8,116.0
008208,LEWISTON,-30.4,116.65
008209,BEATTY SIDING,-28.6,115.6
008210,MARALANA,-29.0,116.1
008211,MARCHAGEE,-30.05,116.05
008212,ALLENDALE,-29.4,116.8
008213,MINGIN,-29.6,116.0167
008214,MOUNT VIEW,-27.9,114.6
008215,NARDY,-30.4853,116.2664
008216,PIAWANING 1,-30.85,116.3
008217,TERRARA,-28.8,116.0167
008218,TURIPA,-29.9167,116.1
008219,VALLEY FARM,-30.9,116.8
008220,WARWICK FARM,-29.8,116.7
008221,WIRILDA KOOGAN,-30.8,116.15
008222,WOOLTANA,-29.2,115.9
008223,NANSON,-28.5617,114.755
008224,MIARRA VALE,-28.6,114.9167
008225,ENEABBA,-29.8183,115.2722
008226,BOORAMBEE,-29.5833,115.3
008227,ERINDOON,-29.8667,115.15
008228,GIMLET HILL,-30.5939,116.5378
008229,NANEKINE,-29.015,115.6733
008230,ELENA,-30.3817,116.7217
008231,OAKLANDS,-29.4667,116.1325
008232,CLYDE PARK,-30.3317,116.7133
008233,FIVE GUMS,-29.4847,116.0703
008234,BYRON,-28.5685,115.2799
008235,DRUMMONDEARNOCH,-28.7036,115.8167
008236,MUNJA PARK,-28.7833,115.05
008237,TENINDEWA,-28.6857,115.2806
008238,HAKEA,-30.0989,116.2339
008239,CASUERINA,-28.35,115.5833
008240,COOLANGATTA,-28.91,115.5117
008241,DEEP WELL,-29.5,116.5
008242,WICHERA RESERVOIR,-28.7333,114.9667
008243,NIBY NIBY,-30.6167,116.2
008244,MARBARANA,-30.7,116.6667
008245,FERNLEIGH,-28.3333,114.8667
008246,RPF 125,-27.9667,114.8333
008247,DEEPDALE,-28.8,114.6833
008248,SUNDALARA,-29.5333,115.3667
008249,PERENJORI AMBULANCE,-29.45,116.2667
008250,DUDAWA,-29.3833,115.7167
008251,KALBARRI,-27.7119,114.165
008252,VREDE,-29.7,116.4333
008253,LAKE VIEW,-29.75,115.8833
008254,KONDUT,-30.7092,116.7744
008255,ROCK HILLS,-30.3833,116.8833
008256,SYLVANDALE,-29.4333,116.4833
008257,GUTHA,-28.9931,115.945
008258,WALKAWAY,-28.9417,114.8014
008259,WEIRMONGER,-28.3333,115.1
008260,YAMBINYA,-30.4333,116.3833
008261,MINDARRA,-29.0636,115.1753
008262,MOUNT ADAMS,-29.3583,115.2617
008263,MOORA LIGHTNING,-30.6308,116.03
008264,WANARRA,-29.5147,116.8011
008265,KALLADALE,-29.68,115.2683
008266,URAWA,-28.3275,115.5631
008267,NOKANENA,-28.3517,114.5778
008268,BALLA NORTH,-27.97,114.9686
008269,HIGH PLAINS,-28.2667,114.7144
008270,MOORE POINT,-28.7833,114.5167
008271,NINDETHANA FARM,-28.8114,115.9675
008272,BINNU WEST,-27.9972,114.3036
008273,ARENA,-29.3586,115.4503
008274,NARALING,-28.4194,114.8186
008275,ANRO,-30.3678,116.2653
008276,IRWIN HOUSE,-29.2236,115.1075
008277,RUFUS DOWNS,-30.2833,116.65
008278,WARRADARGE,-30.0722,115.3136
008279,YGOOLA,-30.6689,117.2103
008280,EURARDY,-27.5656,114.6731
008281,COURTLEA,-30.3322,116.6828
008282,RAT ISLAND,-28.7161,113.7847
008283,KARAWA,-30.1449,116.3834
008284,UNDANOOKA,-30.835,116.1581
008285,MATARANKA,-28.3181,114.7614
008286,WUNDI,-28.275,114.6761
008287,WARRINE,-28.6564,114.8558
008288,GHURKA,-28.2575,114.6033
008289,TWIN HILLS,-29.6708,115.3636
008290,NORTH ISLAND,-28.3009,113.5937
008291,SOUTH MERIDALE,-30.5475,116.3981
008292,TAWARRI WEST,-28.5164,115.37
008293,BUNDI FARM,-28.1128,115.0697
008294,WANDANA,-28.2094,115.285
008295,STRAWBERRY,-29.2094,115.2628
008296,MORAWA AIRPORT,-29.2039,116.0247
008297,DALWALLINU,-30.276,116.6715
008298,TIBRADDEN,-28.7597,114.937
008299,ARRADALE,-29.1103,115.3173
008300,TABLETOP,-29.0692,115.0915
008301,BARBERTON EAST,-30.7547,116.1303
008302,WONGAN HILLS NORTH,-30.8506,116.7208
008303,MORESBY,-28.7214,114.6481
008304,MOASCAR,-28.9571,114.9492
008305,PORT DENISON,-29.2778,114.9464
008306,DARTMOOR SOUTH,-28.0636,115.1903
008307,COOLANGATTA ALERT,-28.8916,115.4429
008308,TARDUN HILL,-28.7996,115.7616
008309,BELLENDAINE,-29.3049,115.6552
008310,SOUTH HOLMWOOD ALERT,-29.0291,115.5548
008311,MALLEE FARM,-27.9364,115.2972
008312,JAMINDA SPRINGS,-28.4928,114.7167
008313,S BEND,-28.9852,114.772
008314,GERALDTON PORT AUTHORITY BEACON NO 2,-28.7631,114.5647
008315,GERALDTON AIRPORT,-28.8047,114.6989
008316,YALLALIE BASIN,-30.3819,115.8464
008317,ANRO TBRG,-30.36,116.2896
008318,MINDALLA TBRG,-30.4215,116.4579
008319,WATHEROO RADAR,-30.36,116.2922
008320,DAISY DOWNS,-28.3803,115.4581
008321,TALLERING TBRG,-28.3777,115.8508
008325,GERALDTON BE10,-28.7518,114.5866
008326,GERALDTON AIRPORT (AUTO EVAP),-28.8047,114.6989
009000,ARALUEN,-32.1247,116.1025
009001,ARMADALE,-32.1303,116.0053
009002,ALLAMBIE,-31.2497,115.7303
009003,BELVOIR,-31.8,116.0
009004,BINDOON KEANEY COLLEGE,-31.3414,116.2133
009005,CAPITELA,-30.85,115.8667
009006,CHELSEA,-30.6256,115.7803
009007,CHIDLOW,-31.8622,116.2658
009008,CHITTERING,-31.4833,116.0833
009009,LOWER CHITTERING,-31.5998,116.1124
009010,CHURCHMAN BROOK,-32.1483,116.0761
009011,COCKLESHELL GULLY,-30.1478,115.0992
009012,MOUNT YOKINE RESERVOIR,-31.8814,115.8531
009013,COWALLA,-31.05,115.5667
009014,DANDARAGAN WEST,-30.6969,115.5817
009015,KARRAGULLEN NORTH,-32.0887,116.1259
009016,FORRESTDALE,-32.15,115.9
009017,FREMANTLE,-32.055,115.75
009018,GINGIN,-31.3461,115.9031
009019,GLENEAGLE,-32.2833,116.1833
009020,GREENMOUNT,-31.9,116.0567
009021,PERTH AIRPORT,-31.9275,115.9764
009022,GUILDFORD POST OFFICE,-31.8989,115.9719
009023,JARRAHDALE,-32.3342,116.0755
009024,MARBLING,-31.5608,116.0842
009025,MIDLAND,-31.8691,116.0167
009026,MIMIGARRA,-30.8533,115.4456
009027,MOGUMBER,-31.0,116.0167
009028,MOOLIABEENEE SIDING,-31.3,116.0167
009029,MUCHEA TREE FARM,-31.5825,115.9658
009030,MUNDARING,-31.8978,116.1581
009031,MUNDARING WEIR,-31.9564,116.1642
009032,MUNGEDAR,-30.4711,115.6475
009033,NEW NORCIA,-30.9711,116.2178
009034,PERTH REGIONAL OFFICE,-31.9556,115.8697
009035,NEDLANDS UWA,-31.9861,115.8192
009036,ROCKINGHAM POST OFFICE,-32.2842,115.755
009037,BADGINGARRA RESEARCH STN,-30.3381,115.5394
009038,ROTTNEST ISLAND LIGHTHOUSE,-32.0089,115.5022
009039,SERPENTINE,-32.3536,116.005
009040,WANNAMAL,-31.1428,116.0539
009041,WANNERIE,-31.1667,115.55
009042,WESTVALE,-30.86,115.7594
009043,LEEWANA PRK,-33.8667,115.9
009044,WUNGONG DAM,-32.1983,116.0622
009045,YANCHEP,-31.5567,115.6728
009046,YATHROO,-30.7742,115.6975
009047,YERE YERE,-30.6164,115.7194
009048,GOSNELLS,-32.1,116.0
009049,GOSNELLS 2,-32.0783,116.0017
009050,CANNING RIVER WEIR,-32.1575,116.1264
009051,GLEN FORREST,-31.9211,116.0908
009052,THE CHESTNUTS,-32.4,116.0167
009053,PEARCE RAAF,-31.6669,116.0189
009054,TAMBREY,-30.6033,115.6428
009055,DANDARAGAN,-30.6833,115.7
009056,FLOREAT PARK,-31.9494,115.7928
009057,HERNE HILL,-31.8186,116.0378
009058,KALAMUNDA,-31.9822,116.0594
009059,WINDY RIDGE,-32.0,116.0
009060,MAIDA VALE 2,-31.95,116.0
009061,SWANBOURNE MILITARY POST OFFIC,-31.9667,115.75
009062,GIDGEGANNUP 1,-31.7833,116.2167
009063,BADGINGARRA,-30.3903,115.5039
009064,KWINANA BP REFINERY,-32.2258,115.7611
009065,CARABAN,-31.3383,115.5525
009066,GIDGEGANNUP,-31.7906,116.1976
009067,UPPER SWAN RESEARCH STATION,-31.7564,116.0222
009068,MELVILLE,-32.0447,115.8214
009069,YEAL SWAMP EAST,-31.4558,115.8767
009070,SPEARWOOD,-32.1517,115.8008
009071,CLONTARF BOYS TOWN,-32.0167,115.8667
009072,BUNDIDUP,-30.2842,115.5242
009073,SERPENTINE PIPE HEAD,-32.3733,116.0581
009074,KALBYAMBA,-32.0167,115.9333
009075,BALAMARRA,-30.4,115.65
009076,BINDOON SOUTH,-31.4,116.1
009077,CANNING TIMBER MILLS,-32.0667,116.1
009078,CATABY,-30.7,115.6
009079,CLAREMONT,-31.9833,115.8
009080,CORNERS BROOK,-32.2,116.1
009081,DALE ROAD,-32.2,116.3
009082,ARMADALE TRAVELLERS ARMS HOTEL,-32.3,116.15
009083,FREMANTLE OVAL,-32.05,115.75
009084,FREMANTLE NORTH,-32.05,115.75
009085,GINGIN BROOK,-31.3,115.6
009086,HENDERSON NAVAL BASE,-32.1,115.75
009087,PERTH HIGHGATE HILL,-31.95,115.9
009088,HILL RIVER,-30.3,115.4
009089,JARRAHDALE MILL,-32.4,116.0167
009090,KANGAROO GULLY,-32.1,116.1
009091,INNER DOLPHIN PYLON,-31.9889,115.8311
009092,MANDOGALUP,-32.2,115.8
009093,MAYFIELD,-31.2,115.7
009094,MAYLANDS AIRPORT,-31.95,115.9
009095,BAYSWATER,-31.9,115.9
009096,MOUNT VICTORIA,-32.0333,116.05
009097,PERTH GARDENS,-31.95,115.85
009098,PERTH NORTH,-31.9333,115.8333
009099,PERTH SOUTH,-31.9667,115.85
009100,PERTH STIRLING STREET,-31.95,115.8667
009101,RANGERS VALLEY,-31.2,116.1
009102,SUBIACO,-31.9,115.8
009103,SUNNY DELL,-31.9333,116.2
009104,WANDU,-31.9,116.1
009105,WANNEROO,-31.7317,115.7931
009106,GOSNELLS CITY,-32.0481,115.9844
009107,MOUNT LAWLEY GOLF CLUB,-31.9167,115.8667
009108,SMITHS MILL,-31.9,116.2
009109,STONEVILLE RESEARCH STN,-31.8531,116.1783
009110,KEVALA,-30.0233,115.2375
009111,KARNET,-32.4389,116.0789
